33.0399765928	-8.52791746776	-130.005074093

47.2263610278	17.9365568968	43.1556007294


33.0399765928	-8.52791746776	-130.005074093

35.0296614229	68.0302573679	-20.4630798393


33.0399765928	-8.52791746776	-130.005074093

70.3754464284	-57.2059176124	55.1973538621


33.0399765928	-8.52791746776	-130.005074093

85.2555448793	-34.4245137651	26.6197875276


33.0399765928	-8.52791746776	-130.005074093

34.3724423675	24.5959159222	-87.346676476


33.0399765928	-8.52791746776	-130.005074093

25.7557218132	63.3682713974	2.47388641331


33.0399765928	-8.52791746776	-130.005074093

61.5518547588	60.2598889818	27.3184333095


33.0399765928	-8.52791746776	-130.005074093

84.028366149	-2.99374565166	0.0377937959097


33.0399765928	-8.52791746776	-130.005074093

46.4629544601	74.1161961705	37.3049217595


33.0399765928	-8.52791746776	-130.005074093

45.0684127176	109.235620952	24.3173826318


33.0399765928	-8.52791746776	-130.005074093

82.9892996205	-21.8594331432	-36.0853278802


33.0399765928	-8.52791746776	-130.005074093

52.0297318999	42.0954990062	-106.917515073


33.0399765928	-8.52791746776	-130.005074093

44.7789703919	138.866785529	24.2205059875


33.0399765928	-8.52791746776	-130.005074093

77.8941465121	-61.8554614114	40.9198435106


33.0399765928	-8.52791746776	-130.005074093

81.1811907426	-72.1618464923	96.2984664116


33.0399765928	-8.52791746776	-130.005074093

42.916005887	-23.8734205983	-38.4776002208


33.0399765928	-8.52791746776	-130.005074093

67.750034958	71.266151647	5.23053872557


33.0399765928	-8.52791746776	-130.005074093

54.3103419243	53.4241168564	-53.4828618351


33.0399765928	-8.52791746776	-130.005074093

31.7491418286	-6.69115713139	-68.8171936937


47.2263610278	17.9365568968	43.1556007294

35.0296614229	68.0302573679	-20.4630798393


47.2263610278	17.9365568968	43.1556007294

70.3754464284	-57.2059176124	55.1973538621


47.2263610278	17.9365568968	43.1556007294

85.2555448793	-34.4245137651	26.6197875276


47.2263610278	17.9365568968	43.1556007294

34.3724423675	24.5959159222	-87.346676476


47.2263610278	17.9365568968	43.1556007294

25.7557218132	63.3682713974	2.47388641331


47.2263610278	17.9365568968	43.1556007294

61.5518547588	60.2598889818	27.3184333095


47.2263610278	17.9365568968	43.1556007294

84.028366149	-2.99374565166	0.0377937959097


47.2263610278	17.9365568968	43.1556007294

46.4629544601	74.1161961705	37.3049217595


47.2263610278	17.9365568968	43.1556007294

45.0684127176	109.235620952	24.3173826318


47.2263610278	17.9365568968	43.1556007294

82.9892996205	-21.8594331432	-36.0853278802


47.2263610278	17.9365568968	43.1556007294

52.0297318999	42.0954990062	-106.917515073


47.2263610278	17.9365568968	43.1556007294

44.7789703919	138.866785529	24.2205059875


47.2263610278	17.9365568968	43.1556007294

77.8941465121	-61.8554614114	40.9198435106


47.2263610278	17.9365568968	43.1556007294

81.1811907426	-72.1618464923	96.2984664116


47.2263610278	17.9365568968	43.1556007294

42.916005887	-23.8734205983	-38.4776002208


47.2263610278	17.9365568968	43.1556007294

67.750034958	71.266151647	5.23053872557


47.2263610278	17.9365568968	43.1556007294

54.3103419243	53.4241168564	-53.4828618351


47.2263610278	17.9365568968	43.1556007294

31.7491418286	-6.69115713139	-68.8171936937


35.0296614229	68.0302573679	-20.4630798393

70.3754464284	-57.2059176124	55.1973538621


35.0296614229	68.0302573679	-20.4630798393

85.2555448793	-34.4245137651	26.6197875276


35.0296614229	68.0302573679	-20.4630798393

34.3724423675	24.5959159222	-87.346676476


35.0296614229	68.0302573679	-20.4630798393

25.7557218132	63.3682713974	2.47388641331


35.0296614229	68.0302573679	-20.4630798393

61.5518547588	60.2598889818	27.3184333095


35.0296614229	68.0302573679	-20.4630798393

84.028366149	-2.99374565166	0.0377937959097


35.0296614229	68.0302573679	-20.4630798393

46.4629544601	74.1161961705	37.3049217595


35.0296614229	68.0302573679	-20.4630798393

45.0684127176	109.235620952	24.3173826318


35.0296614229	68.0302573679	-20.4630798393

82.9892996205	-21.8594331432	-36.0853278802


35.0296614229	68.0302573679	-20.4630798393

52.0297318999	42.0954990062	-106.917515073


35.0296614229	68.0302573679	-20.4630798393

44.7789703919	138.866785529	24.2205059875


35.0296614229	68.0302573679	-20.4630798393

77.8941465121	-61.8554614114	40.9198435106


35.0296614229	68.0302573679	-20.4630798393

81.1811907426	-72.1618464923	96.2984664116


35.0296614229	68.0302573679	-20.4630798393

42.916005887	-23.8734205983	-38.4776002208


35.0296614229	68.0302573679	-20.4630798393

67.750034958	71.266151647	5.23053872557


35.0296614229	68.0302573679	-20.4630798393

54.3103419243	53.4241168564	-53.4828618351


35.0296614229	68.0302573679	-20.4630798393

31.7491418286	-6.69115713139	-68.8171936937


70.3754464284	-57.2059176124	55.1973538621

85.2555448793	-34.4245137651	26.6197875276


70.3754464284	-57.2059176124	55.1973538621

34.3724423675	24.5959159222	-87.346676476


70.3754464284	-57.2059176124	55.1973538621

25.7557218132	63.3682713974	2.47388641331


70.3754464284	-57.2059176124	55.1973538621

61.5518547588	60.2598889818	27.3184333095


70.3754464284	-57.2059176124	55.1973538621

84.028366149	-2.99374565166	0.0377937959097


70.3754464284	-57.2059176124	55.1973538621

46.4629544601	74.1161961705	37.3049217595


70.3754464284	-57.2059176124	55.1973538621

45.0684127176	109.235620952	24.3173826318


70.3754464284	-57.2059176124	55.1973538621

82.9892996205	-21.8594331432	-36.0853278802


